2024-07-03 17:40:13 {'S1': 0, 'S2': 0, 'V1': 0, 'V2': 0}
2024-07-03 17:40:21 {'S1': 643, 'S2': 693, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 643, 'S2': 694, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 643, 'S2': 694, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 643, 'S2': 694, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 643, 'S2': 694, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 643, 'S2': 694, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 643, 'S2': 694, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 644, 'S2': 694, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 644, 'S2': 695, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 644, 'S2': 695, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 644, 'S2': 695, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 644, 'S2': 695, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 644, 'S2': 695, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 644, 'S2': 695, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 644, 'S2': 695, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 645, 'S2': 696, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 645, 'S2': 696, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 645, 'S2': 696, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 645, 'S2': 696, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 645, 'S2': 696, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 645, 'S2': 696, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 645, 'S2': 696, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 645, 'S2': 696, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 646, 'S2': 697, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 646, 'S2': 697, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 646, 'S2': 697, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 646, 'S2': 697, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 646, 'S2': 697, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 646, 'S2': 697, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 646, 'S2': 697, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 646, 'S2': 698, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 647, 'S2': 698, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 647, 'S2': 698, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 647, 'S2': 698, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 647, 'S2': 698, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 647, 'S2': 698, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 647, 'S2': 698, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 647, 'S2': 699, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 647, 'S2': 699, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 648, 'S2': 699, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 648, 'S2': 699, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 648, 'S2': 699, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 648, 'S2': 699, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 648, 'S2': 699, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 648, 'S2': 699, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 648, 'S2': 700, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 648, 'S2': 700, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 649, 'S2': 700, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 649, 'S2': 700, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 649, 'S2': 700, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 649, 'S2': 700, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 649, 'S2': 700, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 649, 'S2': 701, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 649, 'S2': 701, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 650, 'S2': 701, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 650, 'S2': 701, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 650, 'S2': 701, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 650, 'S2': 701, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 650, 'S2': 701, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 650, 'S2': 702, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 650, 'S2': 702, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 650, 'S2': 702, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 651, 'S2': 702, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 651, 'S2': 702, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 651, 'S2': 702, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 651, 'S2': 702, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 651, 'S2': 702, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 651, 'S2': 703, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 651, 'S2': 703, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 651, 'S2': 703, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 652, 'S2': 703, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 652, 'S2': 703, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 652, 'S2': 703, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 652, 'S2': 703, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 652, 'S2': 704, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 652, 'S2': 704, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 652, 'S2': 704, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 652, 'S2': 704, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 653, 'S2': 704, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 653, 'S2': 704, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 653, 'S2': 704, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 653, 'S2': 705, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 653, 'S2': 705, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 653, 'S2': 705, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 653, 'S2': 705, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 653, 'S2': 705, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 654, 'S2': 705, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 654, 'S2': 705, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 654, 'S2': 705, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 654, 'S2': 706, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 654, 'S2': 706, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 654, 'S2': 706, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 654, 'S2': 706, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 654, 'S2': 706, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 655, 'S2': 706, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 655, 'S2': 706, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 655, 'S2': 707, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 655, 'S2': 707, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 655, 'S2': 707, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 655, 'S2': 707, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 655, 'S2': 707, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 655, 'S2': 707, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 656, 'S2': 707, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 656, 'S2': 708, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 656, 'S2': 708, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 656, 'S2': 708, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 656, 'S2': 708, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 656, 'S2': 708, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 656, 'S2': 708, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 656, 'S2': 708, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 657, 'S2': 708, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 657, 'S2': 709, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 657, 'S2': 709, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 657, 'S2': 709, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 657, 'S2': 709, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 657, 'S2': 709, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 657, 'S2': 709, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 657, 'S2': 709, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 658, 'S2': 710, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 658, 'S2': 710, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 658, 'S2': 710, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 658, 'S2': 710, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 658, 'S2': 710, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 658, 'S2': 710, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 658, 'S2': 710, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 658, 'S2': 711, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 659, 'S2': 711, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 659, 'S2': 711, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 659, 'S2': 711, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 659, 'S2': 711, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 659, 'S2': 711, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 659, 'S2': 711, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 659, 'S2': 711, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 660, 'S2': 712, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 660, 'S2': 712, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 660, 'S2': 712, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 660, 'S2': 712, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 660, 'S2': 712, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 660, 'S2': 712, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 660, 'S2': 712, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 660, 'S2': 713, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 661, 'S2': 713, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 661, 'S2': 713, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 661, 'S2': 713, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 661, 'S2': 713, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 661, 'S2': 713, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 661, 'S2': 713, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 661, 'S2': 714, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 661, 'S2': 714, 'V1': 74, 'V2': 82}
2024-07-03 17:40:21 {'S1': 662, 'S2': 714, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 662, 'S2': 714, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 662, 'S2': 714, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 662, 'S2': 714, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 662, 'S2': 714, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 662, 'S2': 714, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 662, 'S2': 715, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 662, 'S2': 715, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 663, 'S2': 715, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 663, 'S2': 715, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 663, 'S2': 715, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 663, 'S2': 715, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 663, 'S2': 715, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 663, 'S2': 716, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 663, 'S2': 716, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 663, 'S2': 716, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 664, 'S2': 716, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 664, 'S2': 716, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 664, 'S2': 716, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 664, 'S2': 716, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 664, 'S2': 717, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 664, 'S2': 717, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 664, 'S2': 717, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 664, 'S2': 717, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 665, 'S2': 717, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 665, 'S2': 717, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 665, 'S2': 717, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 665, 'S2': 717, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 665, 'S2': 718, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 665, 'S2': 718, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 665, 'S2': 718, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 665, 'S2': 718, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 666, 'S2': 718, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 666, 'S2': 718, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 666, 'S2': 718, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 666, 'S2': 719, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 666, 'S2': 719, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 666, 'S2': 719, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 666, 'S2': 719, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 666, 'S2': 719, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 667, 'S2': 719, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 667, 'S2': 719, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 667, 'S2': 720, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 667, 'S2': 720, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 667, 'S2': 720, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 667, 'S2': 720, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 667, 'S2': 720, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 668, 'S2': 720, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 668, 'S2': 720, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 668, 'S2': 720, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 668, 'S2': 721, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 668, 'S2': 721, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 668, 'S2': 721, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 668, 'S2': 721, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 668, 'S2': 721, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 669, 'S2': 721, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 669, 'S2': 721, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 669, 'S2': 722, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 669, 'S2': 722, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 669, 'S2': 722, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 669, 'S2': 722, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 669, 'S2': 722, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 669, 'S2': 722, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 670, 'S2': 722, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 670, 'S2': 723, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 670, 'S2': 723, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 670, 'S2': 723, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 670, 'S2': 723, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 670, 'S2': 723, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 670, 'S2': 723, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 670, 'S2': 723, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 671, 'S2': 723, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 671, 'S2': 724, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 671, 'S2': 724, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 671, 'S2': 724, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 671, 'S2': 724, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 671, 'S2': 724, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 671, 'S2': 724, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 671, 'S2': 724, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 672, 'S2': 725, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 672, 'S2': 725, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 672, 'S2': 725, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 672, 'S2': 725, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 672, 'S2': 725, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 672, 'S2': 725, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 672, 'S2': 725, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 672, 'S2': 726, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 673, 'S2': 726, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 673, 'S2': 726, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 673, 'S2': 726, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 673, 'S2': 726, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 673, 'S2': 726, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 673, 'S2': 726, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 673, 'S2': 726, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 673, 'S2': 727, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 674, 'S2': 727, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 674, 'S2': 727, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 674, 'S2': 727, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 674, 'S2': 727, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 674, 'S2': 727, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 674, 'S2': 727, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 674, 'S2': 728, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 674, 'S2': 728, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 675, 'S2': 728, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 675, 'S2': 728, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 675, 'S2': 728, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 675, 'S2': 728, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 675, 'S2': 728, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 675, 'S2': 729, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 675, 'S2': 729, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 675, 'S2': 729, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 676, 'S2': 729, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 676, 'S2': 729, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 676, 'S2': 729, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 676, 'S2': 729, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 676, 'S2': 729, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 676, 'S2': 730, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 676, 'S2': 730, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 676, 'S2': 730, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 677, 'S2': 730, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 677, 'S2': 730, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 677, 'S2': 730, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 677, 'S2': 730, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 677, 'S2': 731, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 677, 'S2': 731, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 677, 'S2': 731, 'V1': 74, 'V2': 82}
2024-07-03 17:40:22 {'S1': 678, 'S2': 731, 'V1': 76, 'V2': 82}
2024-07-03 17:40:22 {'S1': 678, 'S2': 731, 'V1': 76, 'V2': 82}
2024-07-03 17:40:22 {'S1': 678, 'S2': 731, 'V1': 76, 'V2': 82}
2024-07-03 17:40:22 {'S1': 678, 'S2': 731, 'V1': 76, 'V2': 82}
2024-07-03 17:40:22 {'S1': 678, 'S2': 732, 'V1': 76, 'V2': 82}
2024-07-03 17:40:22 {'S1': 678, 'S2': 732, 'V1': 76, 'V2': 82}
2024-07-03 17:40:22 {'S1': 678, 'S2': 732, 'V1': 76, 'V2': 82}
2024-07-03 17:40:22 {'S1': 678, 'S2': 732, 'V1': 76, 'V2': 82}
2024-07-03 17:40:22 {'S1': 679, 'S2': 732, 'V1': 76, 'V2': 82}
2024-07-03 17:40:22 {'S1': 679, 'S2': 732, 'V1': 76, 'V2': 82}
2024-07-03 17:40:22 {'S1': 679, 'S2': 732, 'V1': 76, 'V2': 82}
2024-07-03 17:40:22 {'S1': 679, 'S2': 732, 'V1': 76, 'V2': 82}
2024-07-03 17:40:22 {'S1': 679, 'S2': 733, 'V1': 76, 'V2': 82}
2024-07-03 17:40:22 {'S1': 679, 'S2': 733, 'V1': 76, 'V2': 82}
2024-07-03 17:40:22 {'S1': 679, 'S2': 733, 'V1': 76, 'V2': 82}
2024-07-03 17:40:22 {'S1': 679, 'S2': 733, 'V1': 76, 'V2': 82}
2024-07-03 17:40:22 {'S1': 680, 'S2': 733, 'V1': 76, 'V2': 82}
2024-07-03 17:40:22 {'S1': 680, 'S2': 733, 'V1': 76, 'V2': 82}
2024-07-03 17:40:22 {'S1': 680, 'S2': 733, 'V1': 76, 'V2': 82}
2024-07-03 17:40:22 {'S1': 680, 'S2': 734, 'V1': 76, 'V2': 82}
2024-07-03 17:40:22 {'S1': 680, 'S2': 734, 'V1': 76, 'V2': 82}
2024-07-03 17:40:22 {'S1': 680, 'S2': 734, 'V1': 76, 'V2': 82}
2024-07-03 17:40:22 {'S1': 680, 'S2': 734, 'V1': 76, 'V2': 82}
2024-07-03 17:40:22 {'S1': 680, 'S2': 734, 'V1': 76, 'V2': 82}
2024-07-03 17:40:22 {'S1': 681, 'S2': 734, 'V1': 76, 'V2': 82}
2024-07-03 17:40:22 {'S1': 681, 'S2': 734, 'V1': 76, 'V2': 82}
2024-07-03 17:40:22 {'S1': 681, 'S2': 735, 'V1': 76, 'V2': 82}
2024-07-03 17:40:22 {'S1': 681, 'S2': 735, 'V1': 76, 'V2': 82}
